schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,127,ratchet-single-down-clean,cgevent,318000101154,0,,,,,,,,,,,9,0,9.603119,0.000000,97,0,0,0,0,0,0,0,0,0
1,128,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,129,ratchet-single-down-clean,hid,13250027119958,23442299167,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,130,ratchet-single-down-clean,cgevent,318000650879,0,,,,,,,,,,,10,0,10.117233,0.000000,102,0,0,0,0,0,0,0,0,0
1,131,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,132,ratchet-single-down-clean,hid,13250049032375,23464211584,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,133,ratchet-single-down-clean,cgevent,318001176777,0,,,,,,,,,,,10,0,10.784790,0.000000,108,0,0,0,0,0,0,0,0,0
1,134,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,135,ratchet-single-down-clean,hid,13250077571708,23492750917,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,136,ratchet-single-down-clean,cgevent,318001861721,0,,,,,,,,,,,11,0,11.106369,0.000000,112,0,0,0,0,0,0,0,0,0
1,137,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,138,ratchet-single-down-clean,hid,13250107830333,23523009542,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,139,ratchet-single-down-clean,cgevent,318002587928,0,,,,,,,,,,,12,0,12.268555,0.000000,123,0,0,0,0,0,0,0,0,0
1,140,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,141,ratchet-single-down-clean,hid,13250131872875,23547052084,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,142,ratchet-single-down-clean,cgevent,318003164949,0,,,,,,,,,,,12,0,12.317780,0.000000,124,0,0,0,0,0,0,0,0,0
1,143,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,144,ratchet-single-down-clean,hid,13250167343916,23582523125,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,145,ratchet-single-down-clean,cgevent,318004016254,0,,,,,,,,,,,12,0,12.038910,0.000000,121,0,0,0,0,0,0,0,0,0
1,146,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,147,ratchet-single-down-clean,hid,13250191910083,23607089292,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,148,ratchet-single-down-clean,cgevent,318004605842,0,,,,,,,,,,,12,0,12.036102,0.000000,121,0,0,0,0,0,0,0,0,0
