schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,154,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,155,timing-diagnostic-agent-off,hid,13090705984083,892025417,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,156,timing-diagnostic-agent-off,cgevent,314176943618,0,,,,,,,,,,,13,0,13.534821,0.000000,136,0,0,0,0,0,0,0,0,0
1,157,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,158,timing-diagnostic-agent-off,hid,13090727898000,913939334,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,159,timing-diagnostic-agent-off,cgevent,314177469552,0,,,,,,,,,,,13,0,13.403488,0.000000,135,0,0,0,0,0,0,0,0,0
1,160,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,161,timing-diagnostic-agent-off,hid,13090736044750,922086084,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-4,-127,127,,,,,,,,,,,,,,
1,162,timing-diagnostic-agent-off,cgevent,314177665074,0,,,,,,,,,,,14,0,14.068848,0.000000,141,0,0,0,0,0,0,0,0,0
1,163,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,164,timing-diagnostic-agent-off,hid,13090757490750,943532084,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,165,timing-diagnostic-agent-off,cgevent,314178179778,0,,,,,,,,,,,14,0,14.256714,0.000000,143,0,0,0,0,0,0,0,0,0
1,166,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,167,timing-diagnostic-agent-off,hid,13090772755833,958797167,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,168,timing-diagnostic-agent-off,cgevent,314178546140,0,,,,,,,,,,,14,0,14.324722,0.000000,144,0,0,0,0,0,0,0,0,0
1,169,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,170,timing-diagnostic-agent-off,hid,13090787671500,973712834,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,171,timing-diagnostic-agent-off,cgevent,314178904116,0,,,,,,,,,,,14,0,14.006470,0.000000,141,0,0,0,0,0,0,0,0,0
1,172,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,173,timing-diagnostic-agent-off,hid,13090802749041,988790375,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,174,timing-diagnostic-agent-off,cgevent,314179265977,0,,,,,,,,,,,14,0,14.336121,0.000000,144,0,0,0,0,0,0,0,0,0
